Ruta,Resolución Original,Redimensionada,Resolución Final,Válida,Corrupta,Hash,Split,Clase
data/raw/Training\pituitary\Tr-pi_0033.jpg,"(442, 442)",False,"(442, 442)",True,False,958b45150b6571fe,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0034.jpg,"(512, 512)",False,"(512, 512)",True,False,c0694b7d2b343d36,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0035.jpg,"(502, 502)",False,"(502, 502)",True,False,912d5a706b6a65e3,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0036.jpg,"(360, 378)",False,"(360, 378)",True,False,c4cc0b3b3f3074d3,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0037.jpg,"(721, 903)",False,"(721, 903)",True,False,c31473d51df714c2,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0038.jpg,"(1365, 1365)",False,"(1365, 1365)",True,False,a85556205cf322ff,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0039.jpg,"(474, 474)",False,"(474, 474)",True,False,932d5a706b4a65e3,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0040.jpg,"(470, 432)",False,"(470, 432)",True,False,990166fb19676699,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0041.jpg,"(940, 900)",False,"(940, 900)",True,False,80822fab4eaf4ebc,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0042.jpg,"(201, 210)",True,"(224, 224)",True,False,c0df666619c91e63,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0043.jpg,"(512, 512)",False,"(512, 512)",True,False,86e63e7b6119618e,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0044.jpg,"(900, 741)",False,"(900, 741)",True,False,959f1e586b1af418,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0045.jpg,"(512, 512)",False,"(512, 512)",True,False,c02d4b793b343cb6,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0046.jpg,"(512, 512)",False,"(512, 512)",True,False,908f573c1af60ada,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0047.jpg,"(512, 512)",False,"(512, 512)",True,False,950a563b2efb3834,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0048.jpg,"(512, 512)",False,"(512, 512)",True,False,950a563b2e7f6834,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0049.jpg,"(512, 512)",False,"(512, 512)",True,False,950a563b0eff283c,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0050.jpg,"(512, 512)",False,"(512, 512)",True,False,950a56391eef383c,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0051.jpg,"(512, 512)",False,"(512, 512)",True,False,950a155a0eff7b48,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0052.jpg,"(512, 512)",False,"(512, 512)",True,False,950b155a0e797ace,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0053.jpg,"(512, 512)",False,"(512, 512)",True,False,9503155a0e7d7ada,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0054.jpg,"(512, 512)",False,"(512, 512)",True,False,940b157a0e7c7ada,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0055.jpg,"(512, 512)",False,"(512, 512)",True,False,940b157e0efc7a4a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0056.jpg,"(512, 512)",False,"(512, 512)",True,False,c13a0a7d6f203fb2,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0057.jpg,"(512, 512)",False,"(512, 512)",True,False,950a157e0efc7a1a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0058.jpg,"(512, 512)",False,"(512, 512)",True,False,95021f7e0afd784a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0059.jpg,"(512, 512)",False,"(512, 512)",True,False,d084575f0e1e7ad2,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0060.jpg,"(512, 512)",False,"(512, 512)",True,False,9086575f4e9e3ac2,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0061.jpg,"(512, 512)",False,"(512, 512)",True,False,908c575f4e3e1ec2,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0062.jpg,"(512, 512)",False,"(512, 512)",True,False,908457df4e3e1ad2,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0063.jpg,"(512, 512)",False,"(512, 512)",True,False,c08657df0e3e1ad2,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0064.jpg,"(512, 512)",False,"(512, 512)",True,False,d08c57571e165ada,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0065.jpg,"(512, 512)",False,"(512, 512)",True,False,c08c57df1e1a4ada,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0066.jpg,"(512, 512)",False,"(512, 512)",True,False,900f57792a6e7961,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0067.jpg,"(512, 512)",False,"(512, 512)",True,False,d03a0e7d6b206ee6,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0068.jpg,"(512, 512)",False,"(512, 512)",True,False,900f577d2a687963,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0069.jpg,"(512, 512)",False,"(512, 512)",True,False,810b577d6a782be1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0070.jpg,"(512, 512)",False,"(512, 512)",True,False,810e5f792a786be1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0071.jpg,"(512, 512)",False,"(512, 512)",True,False,840b5f7c2a687be1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0072.jpg,"(512, 512)",False,"(512, 512)",True,False,840f577c2a7869e3,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0073.jpg,"(512, 512)",False,"(512, 512)",True,False,800f5f7c3a6b6863,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0074.jpg,"(512, 512)",False,"(512, 512)",True,False,940b575c1aff0a5a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0075.jpg,"(512, 512)",False,"(512, 512)",True,False,948b57d51afe481a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0076.jpg,"(512, 512)",False,"(512, 512)",True,False,948b57d01e9e38da,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0077.jpg,"(512, 512)",False,"(512, 512)",True,False,958a57d11e9e18da,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0078.jpg,"(512, 512)",False,"(512, 512)",True,False,c0361f7979603d63,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0079.jpg,"(512, 512)",False,"(512, 512)",True,False,940b57d11e9f18da,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0080.jpg,"(512, 512)",False,"(512, 512)",True,False,950a57d10e9f38da,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0081.jpg,"(512, 512)",False,"(512, 512)",True,False,950b7e3a6b7029e1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0082.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7e3a6e7829e1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0083.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7a7a6e782867,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0084.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7e786e782965,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0085.jpg,"(512, 512)",False,"(512, 512)",True,False,950e7a786f7828e1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0086.jpg,"(512, 512)",False,"(512, 512)",True,False,d52f5a5e4a782469,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0087.jpg,"(512, 512)",False,"(512, 512)",True,False,d50f5a7e487a2169,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0088.jpg,"(512, 512)",False,"(512, 512)",True,False,808557f51d166776,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0089.jpg,"(512, 512)",False,"(512, 512)",True,False,c1371f6978642ce3,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0090.jpg,"(512, 512)",False,"(512, 512)",True,False,808f57d41d175756,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0091.jpg,"(512, 512)",False,"(512, 512)",True,False,808b07f51d175f56,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0092.jpg,"(512, 512)",False,"(512, 512)",True,False,808b17f559171f56,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0093.jpg,"(512, 512)",False,"(512, 512)",True,False,808b17f41d551f57,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0094.jpg,"(512, 512)",False,"(512, 512)",True,False,95ca171d1abe781a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0095.jpg,"(512, 512)",False,"(512, 512)",True,False,95c81f5d5a3a781a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0096.jpg,"(512, 512)",False,"(512, 512)",True,False,95c81fdf5a1e7808,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0097.jpg,"(512, 512)",False,"(512, 512)",True,False,95ca1f595a1e781a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0098.jpg,"(512, 512)",False,"(512, 512)",True,False,95401f7d5a1f781a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0099.jpg,"(512, 512)",False,"(512, 512)",True,False,95401f7d3a8f7838,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0100.jpg,"(512, 512)",False,"(512, 512)",True,False,81761f257c642de3,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0101.jpg,"(512, 512)",False,"(512, 512)",True,False,95421f5f3a8a783a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0102.jpg,"(512, 512)",False,"(512, 512)",True,False,941b5f7a3ae12869,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0103.jpg,"(512, 512)",False,"(512, 512)",True,False,951a5f3a3ae1382d,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0104.jpg,"(512, 512)",False,"(512, 512)",True,False,951b5f383ae93861,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0105.jpg,"(512, 512)",False,"(512, 512)",True,False,910b57387e796878,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0106.jpg,"(512, 512)",False,"(512, 512)",True,False,950a57783a7f6870,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0107.jpg,"(512, 512)",False,"(512, 512)",True,False,950a57783e7d6831,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0108.jpg,"(512, 512)",False,"(512, 512)",True,False,950a57783e7d6831,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0109.jpg,"(512, 512)",False,"(512, 512)",True,False,950a57787e796831,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0110.jpg,"(512, 512)",False,"(512, 512)",True,False,859a5d553acc642f,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0111.jpg,"(512, 512)",False,"(512, 512)",True,False,94613f5a78a7681e,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0112.jpg,"(512, 512)",False,"(512, 512)",True,False,c0362f713c7c34b3,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0113.jpg,"(512, 512)",False,"(512, 512)",True,False,859a1f753a8c658d,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0114.jpg,"(512, 512)",False,"(512, 512)",True,False,950b5e7b2af12961,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0115.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7f786af16861,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0116.jpg,"(512, 512)",False,"(512, 512)",True,False,950b3f786a786925,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0117.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7f792afc4831,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0118.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7f782af86931,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0119.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7f786af12a25,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0120.jpg,"(512, 512)",False,"(512, 512)",True,False,809f57391ed6721a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0121.jpg,"(512, 512)",False,"(512, 512)",True,False,809f57391e96731a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0122.jpg,"(512, 512)",False,"(512, 512)",True,False,809b57f11a967a9a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0123.jpg,"(512, 512)",False,"(512, 512)",True,False,c03e2f733cc43473,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0124.jpg,"(512, 512)",False,"(512, 512)",True,False,809f57f91a147a9a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0125.jpg,"(512, 512)",False,"(512, 512)",True,False,809f57f91a94729a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0126.jpg,"(512, 512)",False,"(512, 512)",True,False,809f5f791ad4721a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0127.jpg,"(512, 512)",False,"(512, 512)",True,False,819f5ef85d1c50d1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0128.jpg,"(512, 512)",False,"(512, 512)",True,False,819f5cb95e1c51d4,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0129.jpg,"(512, 512)",False,"(512, 512)",True,False,819f5eb853dc5851,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0130.jpg,"(512, 512)",False,"(512, 512)",True,False,841b5f7a3ee120e5,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0131.jpg,"(512, 512)",False,"(512, 512)",True,False,851f7f6a2ee12065,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0132.jpg,"(512, 512)",False,"(512, 512)",True,False,950e7f6a3e612067,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0133.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7f6a3e712067,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0134.jpg,"(512, 512)",False,"(512, 512)",True,False,c03c2f733ca434f3,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0135.jpg,"(512, 512)",False,"(512, 512)",True,False,950e7f6a3e712065,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0136.jpg,"(512, 512)",False,"(512, 512)",True,False,950b5a383fe128f5,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0137.jpg,"(512, 512)",False,"(512, 512)",True,False,954a7e386e7128e5,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0138.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7e792e7920e5,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0139.jpg,"(512, 512)",False,"(512, 512)",True,False,950a5e792ef120f5,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0140.jpg,"(512, 512)",False,"(512, 512)",True,False,954a5e696e7129e4,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0141.jpg,"(512, 512)",False,"(512, 512)",True,False,944b5e386ff029e4,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0142.jpg,"(512, 512)",False,"(512, 512)",True,False,947b1e78633863e1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0143.jpg,"(512, 512)",False,"(512, 512)",True,False,953b1e687a3c61e1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0144.jpg,"(512, 512)",False,"(512, 512)",True,False,947b1b787a603ae1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0145.jpg,"(512, 512)",False,"(512, 512)",True,False,d0343e7269d1706f,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0146.jpg,"(512, 512)",False,"(512, 512)",True,False,953b1f6a7a616861,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0147.jpg,"(512, 512)",False,"(512, 512)",True,False,951a1f7a7ae12869,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0148.jpg,"(512, 512)",False,"(512, 512)",True,False,951a1f7a7e61286c,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0149.jpg,"(512, 512)",False,"(512, 512)",True,False,951a3f787e714825,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0150.jpg,"(512, 512)",False,"(512, 512)",True,False,951a1f7a7e714868,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0151.jpg,"(512, 512)",False,"(512, 512)",True,False,955a1f786e3948e4,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0152.jpg,"(512, 512)",False,"(512, 512)",True,False,955a1f786e7168e0,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0153.jpg,"(512, 512)",False,"(512, 512)",True,False,947b1f786a6168e1,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0154.jpg,"(512, 512)",False,"(512, 512)",True,False,800f577c5c5e6a6a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0155.jpg,"(512, 512)",False,"(512, 512)",True,False,80035f7c55767ae8,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0156.jpg,"(512, 512)",False,"(512, 512)",True,False,c5343e6369b164e6,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0157.jpg,"(512, 512)",False,"(512, 512)",True,False,908f573c1af60ada,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0158.jpg,"(512, 512)",False,"(512, 512)",True,False,d44a0f6d2c3d317c,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0159.jpg,"(512, 512)",False,"(512, 512)",True,False,d44a0f6d2c3d2d74,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0160.jpg,"(512, 512)",False,"(512, 512)",True,False,d44a0f6d2c3d2d74,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0161.jpg,"(512, 512)",False,"(512, 512)",True,False,855a2f7a697e6124,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0162.jpg,"(512, 512)",False,"(512, 512)",True,False,d44a2b6d2cb32c7c,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0163.jpg,"(512, 512)",False,"(512, 512)",True,False,c11e2b7e79666134,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0164.jpg,"(512, 512)",False,"(512, 512)",True,False,815e3b6c39677065,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0165.jpg,"(512, 512)",False,"(512, 512)",True,False,817f3e78382d6964,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0166.jpg,"(512, 512)",False,"(512, 512)",True,False,813e2f386abd6964,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0167.jpg,"(512, 512)",False,"(512, 512)",True,False,95353e6269a535c6,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0168.jpg,"(512, 512)",False,"(512, 512)",True,False,c006550e5e6f7a6d,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0169.jpg,"(512, 512)",False,"(512, 512)",True,False,d08557085e6f3ae9,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0170.jpg,"(512, 512)",False,"(512, 512)",True,False,d08557085e6f3ae9,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0171.jpg,"(512, 512)",False,"(512, 512)",True,False,908c55085e6f6aef,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0172.jpg,"(512, 512)",False,"(512, 512)",True,False,9089570c5a7e1eeb,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0173.jpg,"(512, 512)",False,"(512, 512)",True,False,9503575e1ede5a18,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0174.jpg,"(512, 512)",False,"(512, 512)",True,False,9503571e1edb1a1e,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0175.jpg,"(512, 512)",False,"(512, 512)",True,False,9502575e1edf1a1a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0176.jpg,"(512, 512)",False,"(512, 512)",True,False,950257d81edf1a9a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0177.jpg,"(512, 512)",False,"(512, 512)",True,False,950a579c1ade1ada,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0178.jpg,"(512, 512)",False,"(512, 512)",True,False,c14a072a3e7d3f25,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0179.jpg,"(512, 512)",False,"(512, 512)",True,False,9502571e1ede1a9e,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0180.jpg,"(512, 512)",False,"(512, 512)",True,False,9503571e1ede1a9a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0181.jpg,"(512, 512)",False,"(512, 512)",True,False,950a5f3e6af82961,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0182.jpg,"(512, 512)",False,"(512, 512)",True,False,950a777e2a786961,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0183.jpg,"(512, 512)",False,"(512, 512)",True,False,950a1f6a3a7c6965,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0184.jpg,"(512, 512)",False,"(512, 512)",True,False,950a5f7a3af46921,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0185.jpg,"(512, 512)",False,"(512, 512)",True,False,d48d4adc0edaf81a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0186.jpg,"(512, 512)",False,"(512, 512)",True,False,d48d4adc1a5af89a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0187.jpg,"(512, 512)",False,"(512, 512)",True,False,d48d4adc1b5a58da,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0188.jpg,"(512, 512)",False,"(512, 512)",True,False,d49d4adc1bda780a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0189.jpg,"(512, 512)",False,"(512, 512)",True,False,c14a0f2a3e7d3f21,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0190.jpg,"(512, 512)",False,"(512, 512)",True,False,811f5e396ae1386d,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0191.jpg,"(512, 512)",False,"(512, 512)",True,False,811f5f396af16861,Training,pituitary
